company,name,kms_driven,fuel_type,selling_price,year
Maruti,Eeco,50000,Petrol,250000,2019
Hyundai,Verna,42000,Diesel,415000,2018
Mahindra,Scorpio,130000,Diesel,550000,2018
Hyundai,i20,35000,Petrol,545000,2022
Toyota,Innova,15000,Diesel,1570000,2024
Honda,City,48000,Diesel,650000,2020
Mercedes-Benz,E-Class,140000,Diesel,2550000,2017
Mahindra,Bolero,100000,Diesel,360000,2017
Mercedes-Benz,E-Class,52000,Diesel,2950000,2022
Maruti,Eeco,50000,Petrol,350000,2021
BMW,3,90000,Diesel,2025000,2019
Ford,Ecosport,5972,Diesel,975000,2023
Honda,City,51000,Petrol,550000,2020
Mahindra,Bolero,170000,Diesel,520000,2020
Hyundai,i20,12000,Petrol,775000,2022
Maruti,Alto,50000,Petrol,210000,2019
Mahindra,Bolero,120000,Diesel,520000,2021
Renault,Duster,80000,Diesel,380000,2018
Honda,City,110000,Diesel,600000,2019
Renault,Duster,63000,Diesel,550000,2020
Toyota,Innova,71000,Diesel,1575000,2022
Audi,Q7,70000,Diesel,2900000,2020
Hyundai,Creta,82000,Diesel,1135000,2023
Maruti,Swift Dzire,47000,Diesel,371000,2017
Tata,Tiago,32455,Petrol,400000,2022
Hyundai,Creta,72000,Diesel,950000,2020
Maruti,Swift,15000,Petrol,710000,2024
Maruti,Alto,50000,Petrol,276000,2021
Tata,Nexon,20000,Petrol,550000,2022
Mahindra,Bolero,85000,Diesel,330000,2015
Maruti,Wagon R,70000,Petrol,400000,2019
Volkswagen,Polo,13000,Petrol,480000,2024
Hyundai,Santro,64022,Petrol,180000,2013
Hyundai,i20,110000,Diesel,670000,2022
Maruti,Alto,30000,Petrol,363000,2024
Maruti,Ciaz,78000,Diesel,625000,2019
Mahindra,Bolero,58800,Diesel,585000,2021
Ford,Figo,70000,Diesel,400000,2021
Hyundai,i20,10487,Petrol,449000,2021
Skoda,Rapid,349000,Diesel,349000,2019
Mahindra,Scorpio,100000,Diesel,650000,2018
Toyota,Fortuner,40000,Diesel,3000000,2022
Renault,Duster,100000,Diesel,325000,2018
Hyundai,i20,45000,Petrol,380000,2017
Maruti,Swift Dzire,50000,Diesel,740000,2022
Maruti,Vitara,39000,Diesel,880000,2022
Mahindra,Scorpio,40000,Diesel,1200000,2023
Ford,Freestyle,50000,Petrol,625000,2023
Maruti,Ignis,8600,Petrol,600000,2022
Ford,Figo,35000,Petrol,500000,2021
Ford,Ecosport,48000,Petrol,699000,2021
Maruti,Ertiga,55000,Diesel,710000,2018
Maruti,Swift Dzire,120000,Diesel,500000,2021
BMW,X1,24000,Diesel,2575000,2021
Maruti,Baleno,35000,Petrol,600000,2022
Maruti,Alto,87743,Petrol,150000,2015
Mahindra,KUV100,51630,Diesel,245000,2021
Mahindra,XUV500,43000,Diesel,725000,2019
Toyota,Innova,82000,Diesel,879000,2019
Hyundai,i10,50000,Petrol,210000,2015
Tata,Safari,100000,Diesel,750000,2021
Tata,Tiago,12000,Petrol,470000,2024
Mahindra,Bolero,59170,Diesel,595000,2022
Maruti,Alto,41000,Petrol,160000,2015
Hyundai,Venue,10000,Diesel,1000000,2025
Maruti,Celerio,50000,Petrol,305000,2020
Maruti,Wagon R,32000,Petrol,435000,2023
Hyundai,i20,80000,Petrol,250000,2015
Ford,Figo,90000,Diesel,150000,2017
Mahindra,XUV500,82001,Diesel,755000,2019
Maruti,Alto,33000,Petrol,237000,2019
Hyundai,i20,35000,Petrol,625000,2022
Maruti,Swift Dzire,80000,CNG,325000,2020
Hyundai,Grand,35000,Petrol,420000,2021
Ford,Figo,63407,Diesel,440000,2019
Mahindra,XUV500,27300,Diesel,1605000,2023
Mahindra,Bolero,68000,Diesel,400000,2017
Mahindra,XUV500,50000,Diesel,1350000,2023
Maruti,Alto,32000,Petrol,280000,2023
Maruti,Ertiga,25000,Petrol,630000,2022
Renault,KWID,5000,Petrol,250000,2020
Hyundai,i10,52000,Petrol,235000,2018
Ford,Figo,36000,Petrol,185000,2016
Maruti,Wagon R,53000,Petrol,275000,2017
Hyundai,Grand,29000,Petrol,467000,2022
Hyundai,Creta,60000,Diesel,975000,2021
Hyundai,Grand,21000,Petrol,580000,2023
Volkswagen,Polo,71377,Diesel,365000,2019
Honda,City,21000,Diesel,1050000,2024
Hyundai,i20,5000,Petrol,730000,2025
Maruti,Alto,15000,Petrol,289000,2021
Toyota,Fortuner,60000,Diesel,1600000,2020
Maruti,Wagon R,37564,Petrol,330000,2020
Maruti,Alto,50000,Petrol,250000,2020
Honda,WR-V,34250,Petrol,825000,2022
Tata,Tiago,29200,Diesel,320000,2021
Honda,City,44316,Petrol,740000,2022
Toyota,Innova,90000,Diesel,695000,2013
Hyundai,i20,39000,Petrol,595000,2022
Maruti,Swift Dzire,120000,Diesel,450000,2017
Maruti,Swift,55000,Diesel,451000,2021
Maruti,Wagon R,30000,Petrol,330000,2020
Ford,Ecosport,15000,Diesel,875000,2024
Maruti,Alto,30000,Petrol,150000,2016
BMW,3,15000,Petrol,750000,2014
Toyota,Fortuner,115000,Diesel,775000,2015
Maruti,Wagon R,70000,Petrol,80000,2012
Maruti,Ignis,8000,Petrol,420000,2022
Honda,Amaze,66000,Diesel,415000,2020
Maruti,Swift Dzire,33800,Diesel,580000,2022
Maruti,Alto,38000,Petrol,260000,2020
Renault,KWID,40000,Petrol,255000,2021
Maruti,Wagon R,32000,Petrol,320000,2020
Hyundai,i20,25000,Petrol,645000,2023
Porsche,Cayenne,120000,Diesel,5000000,2018
Tata,Tiago,35000,Petrol,300000,2021
Maruti,Swift,40000,Petrol,320000,2017
Maruti,Alto,36668,Petrol,270000,2020
Tata,Tiago,60000,Diesel,400000,2021
Maruti,Swift,60000,Diesel,360000,2018
Honda,Amaze,70000,Diesel,450000,2022
Mahindra,KUV,35000,Diesel,700000,2021
Toyota,Fortuner,19000,Diesel,2950000,2022
Maruti,Swift Dzire,50000,Petrol,400000,2017
Maruti,Swift,50000,Diesel,475000,2020
Renault,Duster,25000,Petrol,450000,2020
Maruti,Baleno,35000,Petrol,540000,2023
Hyundai,i20,80000,Petrol,425000,2020
Maruti,Baleno,50000,Diesel,725000,2021
Maruti,Ignis,20000,Petrol,520000,2023
Maruti,Swift Dzire,52000,Diesel,449000,2020
Maruti,Celerio,35000,Petrol,350000,2019
Hyundai,Creta,70000,Diesel,850000,2022
Maruti,Alto,20000,Petrol,235000,2021
Maruti,Vitara,15000,Diesel,740000,2022
Hyundai,Verna,35000,Petrol,550000,2019
Ford,Figo,61879,Diesel,450000,2020
Honda,City,40000,Petrol,649000,2022
Datsun,GO,50000,Petrol,310000,2021
Renault,Duster,130000,Diesel,595000,2021
Mahindra,XUV500,55000,Diesel,749000,2018
Hyundai,Verna,110000,Diesel,900000,2023
Hyundai,i20,7120,Petrol,690000,2025
Mahindra,Bolero,33500,Diesel,695000,2023
Maruti,Swift,12500,Petrol,611000,2024
Renault,Duster,38000,Diesel,685000,2020
Ford,Ecosport,102693,Diesel,550000,2020
Maruti,Wagon R,84915,LPG,175000,2013
Maruti,Wagon R,32000,Petrol,365000,2021
Maruti,Ignis,11000,Petrol,550000,2023
MG,Hector,1001,Diesel,2000000,2025
Maruti,Alto,50000,Petrol,210000,2020
Toyota,Fortuner,189000,Diesel,1400000,2018
Hyundai,i10,36976,LPG,259000,2019
Hyundai,Verna,92570,Diesel,450000,2017
Mahindra,Scorpio,57000,Diesel,890000,2021
Tata,Harrier,20000,Diesel,1700000,2024
Ford,Ecosport,24000,Petrol,970000,2023
Hyundai,i20,87000,Petrol,650000,2022
Honda,City,40000,Diesel,990000,2022
Honda,CR,55000,Petrol,890000,2018
Honda,City,120000,Diesel,500000,2019
Mahindra,XUV500,40000,Diesel,1150000,2021
Honda,Amaze,35000,Petrol,595000,2024
BMW,3,63000,Diesel,750000,2015
Ford,Freestyle,42000,Diesel,650000,2023
Tata,Tiago,9000,Petrol,410000,2022
Maruti,Vitara,80000,Diesel,600000,2022
Hyundai,i20,47000,Diesel,600000,2022
Hyundai,i20,65000,Diesel,650000,2022
BMW,X1,70000,Diesel,1000000,2016
Hyundai,Verna,41000,Diesel,430000,2018
Toyota,Fortuner,29000,Diesel,2550000,2022
Maruti,Swift Dzire,32900,Petrol,560000,2020
Datsun,RediGO,20260,Petrol,245000,2022
Volkswagen,Polo,22815,Petrol,625000,2022
Volkswagen,Polo,123000,Petrol,230000,2018
Hyundai,i10,40258,Petrol,230000,2016
Tata,Tiago,16000,Petrol,500000,2024
Mahindra,XUV500,65000,Diesel,750000,2020
Toyota,Innova,33000,Diesel,1725000,2022
Datsun,GO,11650,Petrol,450000,2021
Volkswagen,Vento,100000,Diesel,310000,2016
Volvo,XC90,33000,Diesel,5499000,2023
Maruti,Swift,5000,Petrol,620000,2025
Toyota,Fortuner,87645,Diesel,1050000,2016
Maruti,Swift,50000,Diesel,450000,2020
Hyundai,Creta,64000,Diesel,695000,2020
Maruti,Swift Dzire,19000,Petrol,650000,2022
Honda,City,74995,Petrol,640000,2020
Mahindra,Scorpio,65859,Diesel,975000,2020
Maruti,Wagon R,75000,Petrol,300000,2018
Hyundai,Verna,50000,Diesel,199000,2015
Ford,Ecosport,55000,Diesel,450000,2020
Maruti,Swift Dzire,80000,Diesel,550000,2021
Honda,Jazz,20000,Petrol,625000,2022
Hyundai,i20,48000,Petrol,565000,2022
Hyundai,Grand,52117,Petrol,380000,2019
Ford,Figo,57617,Diesel,200000,2018
Hyundai,Creta,21000,Diesel,1100000,2021
Maruti,Wagon R,53000,Petrol,130000,2012
Toyota,Fortuner,70000,Diesel,2600000,2023
Ford,Ecosport,36490,Diesel,525000,2020
Hyundai,Grand,15000,Petrol,425000,2021
Maruti,Vitara,30000,Diesel,850000,2024
Maruti,Celerio,72000,Petrol,470000,2023
Datsun,GO,58000,Petrol,285000,2021
Maruti,Swift Dzire,120000,Diesel,380000,2019
Honda,City,45000,Petrol,525000,2019
Mahindra,Thar,20000,Diesel,900000,2023
Hyundai,i10,63000,Petrol,250000,2019
Hyundai,Creta,17000,Petrol,1350000,2023
Honda,City,15000,Diesel,1045000,2022
Mahindra,XUV500,135000,Diesel,525000,2017
Maruti,Vitara,70000,Diesel,750000,2022
Maruti,Swift,75000,Diesel,470000,2019
Maruti,Swift Dzire,25000,Petrol,650000,2022
Maruti,Swift Dzire,60000,Diesel,495000,2020
Honda,WR-V,5000,Petrol,924000,2025
Maruti,Alto,55000,Petrol,230000,2023
Mahindra,XUV500,48900,Diesel,1125000,2022
Maruti,Celerio,33000,Petrol,480000,2022
Maruti,Alto,60000,Petrol,240000,2020
Honda,Amaze,80000,Petrol,350000,2020
Ford,Ecosport,45000,Diesel,595000,2020
Maruti,Baleno,36000,Petrol,575000,2022
Maruti,Wagon R,15000,Petrol,418000,2023
Datsun,RediGO,25000,Petrol,250000,2023
Hyundai,Elantra,19000,Diesel,1700000,2023
Hyundai,Grand,23300,Petrol,395000,2021
Mahindra,XUV500,90000,Diesel,1225000,2022
Hyundai,i10,42000,Petrol,229000,2017
Ford,Endeavour,132000,Diesel,2300000,2020
Skoda,Superb,39256,Petrol,369000,2015
Hyundai,Verna,50000,Petrol,530000,2018
Hyundai,Grand,45000,Petrol,399000,2020
Hyundai,i20,41000,Petrol,650000,2023
Maruti,Wagon R,28207,Petrol,320000,2020
Maruti,Swift Dzire,80000,Diesel,410000,2017
Honda,Amaze,7917,Petrol,680000,2024
Maruti,Swift,30000,Petrol,552000,2023
Maruti,Wagon R,29836,Petrol,425000,2021
Maruti,Eeco,5512,Petrol,465000,2025
Maruti,Vitara,26426,Diesel,900000,2022
Hyundai,Santro,20000,Petrol,475000,2024
Tata,Nexon,15000,Diesel,850000,2023
Mahindra,XUV500,10000,Diesel,1800000,2025
Hyundai,Grand,70000,Petrol,410000,2021
Mahindra,KUV100,15000,Petrol,450000,2023
Maruti,Wagon R,80566,Petrol,250000,2015
Maruti,Celerio,20500,Petrol,350000,2022
Ford,Ecosport,59000,Diesel,610000,2021
Hyundai,Verna,136700,Diesel,350000,2018
Tata,Safari,120000,Diesel,400000,2016
Mahindra,XUV500,70000,Diesel,800000,2018
Maruti,Swift,39001,Petrol,625000,2023
Maruti,Baleno,50000,Diesel,700000,2024
Hyundai,Creta,37895,Diesel,709000,2021
Maruti,Swift Dzire,56494,Diesel,850000,2022
Maruti,Swift Dzire,65000,Diesel,750000,2023
Mahindra,Scorpio,120000,Diesel,1000000,2022
Mercedes-Benz,GLS,71000,Diesel,5375000,2021
Tata,Nexon,50000,Petrol,750000,2023
Maruti,Baleno,30000,Petrol,610000,2022
Volkswagen,Vento,32500,Diesel,459000,2020
Maruti,Swift Dzire,50000,Petrol,460000,2021
Hyundai,i20,78000,Diesel,560000,2021
Honda,WR-V,20637,Diesel,800000,2023
Maruti,Swift,68000,Diesel,580000,2021
Maruti,Alto,20000,Petrol,350000,2023
Toyota,Fortuner,60000,Diesel,3000000,2023
Hyundai,Grand,15000,Petrol,430000,2021
Hyundai,i20,5000,Petrol,557000,2022
Toyota,Innova,280000,Diesel,340000,2015
Maruti,Alto,5000,Petrol,300000,2024
Honda,WR-V,11000,Diesel,825000,2023
Hyundai,Grand,54264,Petrol,470000,2022
Maruti,Alto,40256,Petrol,138000,2016
Hyundai,Grand,10000,Petrol,465000,2022
Honda,City,61000,Diesel,870000,2022
Maruti,Ignis,43000,Petrol,500000,2023
Maruti,Ignis,15000,Petrol,475000,2022
Hyundai,i20,12500,Diesel,780000,2023
Volkswagen,Vento,48000,Diesel,559000,2020
Hyundai,i20,80000,Petrol,520000,2020
Skoda,Rapid,71000,Diesel,270000,2018
Honda,Amaze,48000,Diesel,350000,2018
Renault,KWID,6378,Petrol,399000,2024
Maruti,Wagon R,76000,Petrol,325000,2019
Maruti,Swift Dzire,43125,Petrol,250000,2016
Ford,Figo,80000,Petrol,200000,2015
Maruti,Swift,56085,Diesel,350000,2019
Maruti,Vitara,71000,Diesel,720000,2022
Maruti,Ertiga,90000,Diesel,580000,2020
Maruti,Swift Dzire,15000,Petrol,580000,2022
Maruti,Ciaz,19000,Petrol,950000,2023
Ford,Figo,65000,Diesel,185000,2016
Audi,A8,131473,Diesel,2900000,2018
Maruti,Alto,70000,Petrol,130000,2015
Maruti,Ignis,10000,Petrol,535000,2025
BMW,X1,18000,Diesel,3350000,2023
Maruti,Celerio,100000,Petrol,340000,2019
Hyundai,Grand,29000,Petrol,385000,2020
Maruti,Wagon R,24500,Petrol,382000,2022
Toyota,Innova,99100,Diesel,399000,2011
Mahindra,Bolero,69666,Diesel,625000,2020
Ford,Endeavour,55200,Diesel,485000,2012
Mahindra,Thar,29800,Diesel,795000,2024
Hyundai,i10,20000,Petrol,290000,2016
Mahindra,Bolero,150000,Diesel,650000,2020
Maruti,Vitara,100000,Diesel,642000,2021
Ford,Ecosport,47665,Diesel,865000,2022
Honda,Amaze,43000,Diesel,345000,2019
Maruti,Alto,100000,Petrol,150000,2013
Toyota,Fortuner,30000,Diesel,1450000,2018
Maruti,Swift Dzire,46001,Diesel,465000,2019
BMW,5,45000,Diesel,3915000,2022
Maruti,Swift,50000,Petrol,500000,2023
Hyundai,i10,38564,Petrol,240000,2014
Maruti,Swift Dzire,50948,Diesel,680000,2022
Skoda,Rapid,68200,Diesel,495000,2021
Renault,KWID,42000,Petrol,295000,2021
Hyundai,Santro,38000,Petrol,129000,2016
Maruti,Wagon R,48000,Petrol,250000,2018
Maruti,Vitara,21400,Diesel,950000,2024
Maruti,Baleno,53701,Diesel,670000,2022
Maruti,Ciaz,2700,Petrol,812000,2023
Renault,KWID,28600,Petrol,235000,2022
Maruti,Swift,100000,Petrol,380000,2017
Ford,Figo,40000,Diesel,200000,2019
BMW,X5,95500,Diesel,3350000,2020
Renault,KWID,24000,Petrol,330000,2022
Hyundai,i10,57726,Petrol,235000,2015
Ford,Figo,35000,Petrol,360000,2021
Toyota,Innova,150000,Diesel,880000,2015
Hyundai,Verna,20000,Petrol,990000,2023
Honda,Jazz,69000,Diesel,675000,2022
Maruti,Alto,73000,Petrol,200000,2018
Maruti,Swift Dzire,101000,Petrol,350000,2019
Mahindra,Scorpio,15000,Diesel,700000,2016
Ford,Ecosport,30000,Diesel,950000,2023
Maruti,Alto,40000,Petrol,350000,2022
Honda,Amaze,39500,Diesel,320000,2018
Hyundai,i20,70175,Diesel,395000,2018
Hyundai,Verna,90000,Diesel,300000,2018
Maruti,Swift Dzire,114000,Petrol,500000,2023
Maruti,Wagon R,45641,Petrol,190000,2014
Datsun,RediGO,22558,Petrol,235000,2022
Ford,Ecosport,51000,Diesel,576000,2021
Toyota,Fortuner,140782,Diesel,1025000,2016
Maruti,Alto,54000,Petrol,90000,2007
Hyundai,i20,20000,Petrol,621000,2024
Hyundai,i20,30000,Petrol,525000,2021
Toyota,Fortuner,75000,Diesel,1290000,2017
Honda,Amaze,10000,Petrol,675000,2024
Maruti,Ciaz,70000,Diesel,650000,2021
Maruti,Ciaz,19000,Diesel,750000,2023
Maruti,Wagon R,50000,Petrol,350000,2021
Mahindra,Scorpio,200000,Diesel,250000,2011
Maruti,Baleno,51000,Petrol,515000,2021
Hyundai,Elantra,40000,Petrol,1550000,2023
Mahindra,Scorpio,56000,Diesel,1200000,2022
Hyundai,Santro,50000,Petrol,170000,2016
Maruti,Wagon R,41423,Petrol,295000,2019
Mahindra,Bolero,104000,Diesel,450000,2018
Honda,City,15000,Petrol,1000000,2020
Hyundai,i20,54000,Petrol,550000,2022
Hyundai,i20,45000,Petrol,295000,2017
Hyundai,i20,28000,Diesel,650000,2021
Mahindra,XUV500,95961,Diesel,1225000,2021
Maruti,Alto,100000,Petrol,300000,2022
Mahindra,XUV500,90000,Diesel,1000000,2021
Toyota,Fortuner,57000,Diesel,2650000,2023
Hyundai,Verna,19211,Petrol,795000,2023
Mahindra,Scorpio,120000,Diesel,492000,2019
Maruti,Vitara,19910,Diesel,1050000,2024
Hyundai,i20,20000,Petrol,650000,2023
Honda,Jazz,78435,Petrol,300000,2014
Volkswagen,Vento,50000,Diesel,320000,2018
Mahindra,XUV500,54200,Diesel,1010000,2023
Skoda,Rapid,41900,Petrol,350000,2017
Honda,City,47129,Diesel,600000,2021
Volkswagen,Vento,80000,Diesel,349000,2018
Maruti,Eeco,25000,Petrol,385000,2024
Datsun,GO,30000,Petrol,320000,2021
Maruti,Wagon R,35000,Petrol,100000,2011
Hyundai,Verna,15000,Petrol,1100000,2024
Maruti,Baleno,57000,Diesel,685000,2022
Maruti,Ciaz,33529,Petrol,925000,2022
Hyundai,Grand,70000,Diesel,430000,2023
Hyundai,Creta,62000,Diesel,1050000,2021
Hyundai,i10,25000,Petrol,200000,2017
Maruti,Baleno,44000,Diesel,650000,2022
Hyundai,Grand,50000,Petrol,300000,2018
Ford,Figo,75001,Diesel,450000,2020
Hyundai,i20,20000,Petrol,450000,2020
Maruti,Dzire VXI,7151,Petrol,790000,2025
Mahindra,Alturas,13033,Diesel,2500000,2024
Ford,Ecosport,74455,Diesel,790000,2023
Renault,KWID,23000,Petrol,245000,2021
Volkswagen,Polo,37151,Diesel,375000,2019
Hyundai,i20,91000,Diesel,560000,2021
Renault,KWID,70000,Petrol,270000,2022
Maruti,Alto,23460,Petrol,240000,2018
Hyundai,i20,79000,Petrol,515000,2020
Mahindra,XUV500,120000,Diesel,600000,2019
Maruti,Swift,52631,Diesel,475000,2020
Honda,City,43120,Petrol,400000,2017
Ford,Ecosport,10000,Diesel,875000,2022
Ford,Freestyle,18000,Petrol,630000,2023
Maruti,Ertiga,48000,Diesel,570000,2019
Mahindra,Scorpio,20000,Diesel,982000,2024
Maruti,Celerio,7500,Petrol,412000,2022
Hyundai,i20,38000,Diesel,750000,2023
Renault,Duster,60000,Diesel,900000,2021
Hyundai,Verna,32359,Petrol,530000,2021
Maruti,Swift Dzire,68500,Diesel,180000,2015
Mahindra,XUV500,50000,Diesel,1050000,2023
Maruti,Eeco,40000,Petrol,310000,2021
Tata,Nexon,25000,Petrol,900000,2022
Maruti,Swift,31000,Petrol,425000,2021
Maruti,Swift Dzire,114000,Petrol,400000,2018
Tata,Tigor,40159,Petrol,440000,2022
Maruti,Ignis,25000,Petrol,510000,2024
Hyundai,Santro,65000,Petrol,220000,2015
Maruti,Swift Dzire,60000,Petrol,525000,2024
Hyundai,Verna,80000,Diesel,530000,2020
Ford,Figo,49754,Diesel,169000,2017
Datsun,GO,34540,Petrol,315000,2019
BMW,X5,90000,Diesel,1600000,2014
Maruti,Wagon R,70000,CNG,270000,2018
Mahindra,Bolero,60000,Diesel,575000,2019
Maruti,Swift,39000,Petrol,625000,2023
Honda,Amaze,48000,Diesel,299000,2018
Renault,KWID,9000,Petrol,450000,2023
Hyundai,Venue,30000,Diesel,1050000,2024
Hyundai,i10,70000,Petrol,260000,2020
Maruti,Vitara,70000,Diesel,610000,2022
Renault,KWID,7000,Petrol,330000,2023
Maruti,Wagon R,110000,LPG,102000,2012
Toyota,Innova,277000,Diesel,750000,2018
Mahindra,KUV,96330,Diesel,475000,2021
Maruti,Swift Dzire,75823,Petrol,425000,2018
Maruti,Alto,28000,Petrol,225000,2017
Toyota,Innova,210000,Diesel,600000,2019
Honda,City,24024,Petrol,750000,2022
Volkswagen,Polo,55000,Diesel,210000,2017
Mahindra,Bolero,120000,Diesel,525000,2014
Renault,KWID,18000,Petrol,265000,2022
Maruti,Wagon R,40000,Petrol,300000,2021
Honda,City,75000,Diesel,650000,2020
Hyundai,i20,80000,Diesel,300000,2017
Mahindra,KUV,30000,Petrol,400000,2026
Maruti,Ertiga,90000,Diesel,660000,2018
Maruti,Alto,46500,Petrol,130000,2014
Maruti,Swift Dzire,36908,Diesel,500000,2020
Maruti,Swift Dzire,60000,Diesel,620000,2020
Honda,WR-V,22000,Diesel,890000,2022
Volkswagen,Vento,193000,Diesel,272000,2018
Hyundai,i20,20000,Diesel,650000,2021
Maruti,Alto,20000,Petrol,340000,2023
Renault,KWID,25500,Petrol,270000,2021
Mahindra,Marazzo,15000,Diesel,980000,2024
Mahindra,Bolero,90000,Diesel,750000,2022
Mahindra,Scorpio,50000,Diesel,970000,2022
Mahindra,XUV500,70765,Diesel,1085000,2020
Maruti,Swift Dzire,56000,Petrol,325000,2014
Maruti,Swift,40000,Petrol,280000,2016
Maruti,Ertiga,120000,Diesel,750000,2020
Maruti,Wagon R,80000,Petrol,150000,2015
Mahindra,XUV500,70000,Diesel,725000,2018
Hyundai,i20,20000,Petrol,486000,2020
Hyundai,Verna,26000,Petrol,950000,2024
Hyundai,Grand,62728,Petrol,475000,2023
Maruti,Wagon R,40000,Petrol,75000,2010
Mahindra,KUV,80000,Diesel,380000,2021
Volkswagen,Vento,61000,Petrol,640000,2021
Maruti,Swift Dzire,120000,Diesel,500000,2021
Hyundai,i20,20000,Petrol,650000,2023
Honda,City,47000,Petrol,400000,2018
Ford,Figo,39568,Petrol,179000,2016
Hyundai,i10,48429,Petrol,315000,2020
Tata,Safari,50000,Diesel,800000,2018
Hyundai,Creta,110000,Diesel,800000,2020
Honda,Amaze,47000,Petrol,550000,2021
Mahindra,Bolero,50000,Diesel,650000,2021
Maruti,Swift,32099,Diesel,500000,2023
Hyundai,Verna,45000,Diesel,495000,2018
Renault,Duster,58000,Diesel,490000,2020
Tata,Safari,50000,Diesel,550000,2018
Hyundai,i20,35000,Diesel,650000,2023
Hyundai,i20,30000,Petrol,635000,2022
Renault,KWID,20000,Petrol,300000,2021
Maruti,Wagon R,70000,CNG,380000,2023
Maruti,Baleno,4104,Petrol,675000,2024
Hyundai,Creta,60000,Diesel,900000,2022
Toyota,Innova,119970,Diesel,750000,2018
Jaguar,XF,73000,Diesel,1299000,2017
Honda,City,48030,Diesel,1270000,2022
Mahindra,Scorpio,120000,Diesel,450000,2019
Hyundai,Grand,65000,CNG,245000,2016
Hyundai,Creta,45000,Diesel,925000,2021
Toyota,Innova,58000,Diesel,1450000,2023
Toyota,Yaris,28000,Petrol,950000,2023
Maruti,Alto,25000,Petrol,275000,2023
Honda,Amaze,11000,Petrol,820000,2023
Honda,City,7979,Petrol,525000,2018
Maruti,Celerio,14500,Petrol,400000,2023
Renault,KWID,25000,Petrol,300000,2022
Maruti,Swift,73000,Diesel,425000,2019
Maruti,Ciaz,39000,Diesel,549000,2021
Toyota,Innova,99099,Diesel,700000,2017
Maruti,Swift Dzire,25000,Petrol,460000,2020
Maruti,Swift Dzire,100000,Diesel,730000,2023
Honda,Amaze,44000,Diesel,450000,2020
Ford,Figo,40000,Diesel,150000,2016
Volkswagen,Polo,31993,Diesel,349000,2019
Hyundai,i20,20000,Petrol,480000,2020
Maruti,Alto,50000,Petrol,280000,2022
Maruti,Celerio,67232,Petrol,350000,2019
Toyota,Innova,88001,Diesel,695000,2016
Hyundai,Verna,57000,Diesel,599000,2020
Maruti,Wagon R,51012,LPG,175000,2012
Hyundai,i20,72500,Diesel,650000,2023
Maruti,Wagon R,50000,LPG,145000,2014
Tata,Safari,87000,Diesel,250000,2016
Maruti,Alto,30000,Petrol,250000,2022
Tata,Nexon,80000,Diesel,785000,2023
Hyundai,Verna,120000,Diesel,135000,2011
Maruti,Swift Dzire,20000,Petrol,460000,2021
Mahindra,Scorpio,20000,Diesel,982000,2024
Maruti,Swift,79000,Diesel,525000,2021
Maruti,Swift,35000,Petrol,270000,2016
Honda,WR-V,16088,Diesel,814000,2023
Maruti,Wagon R,46652,Petrol,290000,2019
Maruti,Wagon R,20000,Petrol,430000,2020
Maruti,Swift Dzire,100000,Diesel,400000,2019
Mahindra,Scorpio,71500,Diesel,550000,2020
Maruti,Baleno,24000,Petrol,810000,2024
Tata,Tiago,80000,Petrol,360000,2023
Maruti,Baleno,9248,Petrol,675000,2023
Mahindra,Bolero,83000,Diesel,675000,2023
Hyundai,Grand,120000,Petrol,225000,2019
Maruti,Alto,10000,Petrol,321000,2022
Renault,Duster,67000,Diesel,425000,2018
Mahindra,XUV500,40000,Diesel,1400000,2023
Hyundai,i20,70100,Diesel,580000,2021
Renault,Duster,65000,Diesel,400000,2019
Tata,Safari,60000,Diesel,500000,2012
Renault,Duster,42000,Diesel,550000,2020
Maruti,Swift Dzire,47000,Petrol,575000,2020
Hyundai,Santro,110000,Petrol,150000,2012
Maruti,Vitara,78000,Diesel,725000,2022
Renault,KWID,15000,Petrol,300000,2021
Maruti,Alto,50000,Petrol,310000,2023
Ford,Ecosport,25358,Diesel,950000,2023
Mahindra,Scorpio,100000,Diesel,850000,2020
Hyundai,Grand,35000,Petrol,500000,2023
Hyundai,Grand,78000,Diesel,395000,2021
Datsun,GO,15000,Petrol,295000,2022
Volkswagen,Vento,71000,Diesel,480000,2019
Toyota,Fortuner,140000,Diesel,1200000,2015
Renault,Duster,34000,Diesel,475000,2019
Hyundai,Creta,35000,Diesel,1330000,2023
Maruti,Baleno,5000,Petrol,700000,2023
Volkswagen,Vento,65000,Diesel,570000,2022
Tata,Tiago,21814,Petrol,515000,2023
Ford,Ecosport,40000,Diesel,870000,2023
Hyundai,i20,45000,Diesel,550000,2020
Maruti,Swift Dzire,56815,Petrol,450000,2019
Honda,City,45000,Petrol,665000,2020
Mahindra,Bolero,95000,Diesel,300000,2013
Hyundai,Venue,25000,Diesel,850000,2024
Maruti,Swift Dzire,15000,Diesel,600000,2020
